candidateId,electionId,photoFile,sourceUrl,rightHolder,rightsStatus,retrievedAt,notes
candidate-212,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-212.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-213,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-213.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-214,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-214.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-215,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-215.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-216,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-216.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-217,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-217.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-218,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-218.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-219,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-219.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-220,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-220.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-221,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-221.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-222,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-222.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-223,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-223.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-224,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-224.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-225,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-225.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-226,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-226.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-227,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-227.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-228,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-228.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-229,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-229.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-230,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-230.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-231,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-231.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-232,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-232.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-233,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-233.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-234,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-234.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-235,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-235.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-236,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-236.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-237,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-237.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-238,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-238.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-239,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-239.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-240,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-240.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-241,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-241.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-242,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-242.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-243,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-243.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-244,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-244.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-245,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-245.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-246,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-246.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-247,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-247.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-248,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-248.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-249,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-249.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-250,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-250.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-251,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-251.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-252,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-252.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-253,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-253.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-254,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-254.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-255,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-255.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-256,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-256.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-257,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-257.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-258,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-258.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-259,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-259.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-260,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-260.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-261,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-261.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-262,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-262.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-263,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-263.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-264,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-264.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-265,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-265.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-266,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-266.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-267,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-267.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-268,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-268.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-269,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-269.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-270,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-270.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-271,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-271.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-272,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-272.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-273,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-273.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-274,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-274.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-275,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-275.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-276,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-276.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-277,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-277.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-278,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-278.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-279,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-279.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-280,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-280.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-281,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-281.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-282,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-282.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-283,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-283.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-284,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-284.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-285,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-285.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-286,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-286.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-287,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-287.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-288,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-288.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-289,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-289.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-290,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-290.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-291,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-291.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-292,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-292.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-293,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-293.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-294,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-294.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-295,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-295.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-296,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-296.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-297,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-297.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-298,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-298.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-299,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-299.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-300,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-300.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-301,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-301.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-302,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-302.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-303,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-303.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-304,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-304.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-305,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-305.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-306,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-306.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-307,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-307.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-308,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-308.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-309,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-309.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-310,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-310.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-311,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-311.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-312,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-312.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-313,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-313.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-314,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-314.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-315,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-315.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-316,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-316.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
